prize_year,category,prize,motivation,prize_share,laureate_id,laureate_type,full_name,birth_date,birth_city,birth_longitude,birth_latitude,birth_country,gender,organization_name,organization_city,organization_longitude,organization_latitude,organization_country,death_date,death_city,death_country
1978,Physics,The Nobel Prize in Physics 1978,"""for their discovery of cosmic microwave background radiation""",1-Apr,112,Individual,Robert Woodrow Wilson,1936-01-10,"Houston, TX",-95.3698028,29.7604267,United States of America,Male,Bell Laboratories,"Holmdel, NJ",-74.1840322,40.3451095,United States of America,NA,NA,NA
1979,Chemistry,The Nobel Prize in Chemistry 1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",1-Feb,252,Individual,Herbert C. Brown,1912-05-22,London,-0.1275862,51.5072178,United Kingdom,Male,Purdue University,"West Lafayette, IN",-86.9080655,40.4258686,United States of America,19/12/2004,"Lafayette, IN",United States of America
1979,Chemistry,The Nobel Prize in Chemistry 1979,"""for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis""",1-Feb,253,Individual,Georg Wittig,1897-06-16,Berlin,13.404954,52.5200066,Germany,Male,University of Heidelberg,Heidelberg,8.6724335,49.3987524,Federal Republic of Germany,26/08/1987,Heidelberg,West Germany (Germany)
1979,Economics,The Sveriges Riksbank Prize in Economic Sciences 1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",1-Feb,692,Individual,Theodore W. Schultz,1902-04-30,"Arlington, SD",-97.1331212,44.3644133,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,26/02/1998,"Evanston, IL",United States of America
1979,Economics,The Sveriges Riksbank Prize in Economic Sciences 1979,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries""",1-Feb,693,Individual,Sir Arthur Lewis,1915-01-23,Castries,-60.9874687,14.0101094,British West Indies (Saint Lucia),Male,Princeton University,"Princeton, NJ",-74.6672226,40.3572976,United States of America,15/06/1991,Bridgetown,Barbados
1979,Literature,The Nobel Prize in Literature 1979,"""for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness""",1-Jan,655,Individual,Odysseus Elytis,1911-11-02,Iráklion,NA,NA,Crete (Greece),Male,NA,NA,NA,NA,NA,18/03/1996,Athens,Greece
1979,Medicine,The Nobel Prize in Physiology or Medicine 1979,"""for the development of computer assisted tomography""",1-Feb,417,Individual,Allan M. Cormack,1924-02-23,Johannesburg,28.0473051,-26.2041028,South Africa,Male,Tufts University,"Medford, MA",-71.1061639,42.4184296,United States of America,07/05/1998,"Winchester, MA",United States of America
1979,Medicine,The Nobel Prize in Physiology or Medicine 1979,"""for the development of computer assisted tomography""",1-Feb,418,Individual,Godfrey N. Hounsfield,1919-08-28,Newark,-74.1723667,40.735657,United Kingdom,Male,"Central Research Laboratories, EMI",London,-0.1275862,51.5072178,United Kingdom,12/08/2004,Kingston upon Thames,United Kingdom
1979,Peace,The Nobel Peace Prize 1979,NA,1-Jan,540,Organization,Mother Teresa,1910-08-26,Uskup (Skopje),21.4254355,41.9981294,Ottoman Empire (Republic of Macedonia),Female,NA,NA,NA,NA,NA,05/09/1997,Calcutta,India
1979,Physics,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1-Mar,113,Individual,Sheldon Lee Glashow,1932-12-05,"New York, NY",-74.0059728,40.7127753,United States of America,Male,"Harvard University, Lyman Laboratory","Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1979,Physics,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1-Mar,114,Individual,Abdus Salam,1926-01-29,Jhang Maghi&#257;na,72.3123725,31.2654657,India (Pakistan),Male,International Centre for Theoretical Physics,Trieste,13.7768182,45.6495264,Italy,21/11/1996,Oxford,United Kingdom
1979,Physics,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1-Mar,114,Individual,Abdus Salam,1926-01-29,Jhang Maghi&#257;na,72.3123725,31.2654657,India (Pakistan),Male,Imperial College,London,-0.1275862,51.5072178,United Kingdom,21/11/1996,Oxford,United Kingdom
1979,Physics,The Nobel Prize in Physics 1979,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current""",1-Mar,115,Individual,Steven Weinberg,1933-05-03,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1980,Chemistry,The Nobel Prize in Chemistry 1980,"""for their contributions concerning the determination of base sequences in nucleic acids""",1-Apr,222,Individual,Frederick Sanger,1918-08-13,Rendcombe,-1.970906,51.78974,United Kingdom,Male,MRC Laboratory of Molecular Biology,Cambridge,0.1312729,52.1950788,United Kingdom,19/11/2013,Cambridge,United Kingdom
1980,Chemistry,The Nobel Prize in Chemistry 1980,"""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA""",1-Feb,254,Individual,Paul Berg,1926-06-30,"New York, NY",-74.0059728,40.7127753,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,NA,NA,NA
1980,Chemistry,The Nobel Prize in Chemistry 1980,"""for their contributions concerning the determination of base sequences in nucleic acids""",1-Apr,255,Individual,Walter Gilbert,1932-03-21,"Boston, MA",-71.0588801,42.3600825,United States of America,Male,"Harvard University, Biological Laboratories","Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1980,Economics,The Sveriges Riksbank Prize in Economic Sciences 1980,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies""",1-Jan,694,Individual,Lawrence R. Klein,1920-09-14,"Omaha, NE",-95.9345034,41.2565369,United States of America,Male,University of Pennsylvania,"Philadelphia, PA",-75.1652215,39.9525839,United States of America,20/10/2013,"Gladwyne, PA",United States of America
1980,Literature,The Nobel Prize in Literature 1980,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts""",1-Jan,657,Individual,Czeslaw Milosz,1911-06-30,&#346;eteniai,24.0335576,55.3961237,Russian Empire (Lithuania),Male,NA,NA,NA,NA,NA,14/08/2004,Kraków,Poland
1980,Medicine,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1-Mar,419,Individual,Baruj Benacerraf,1920-10-29,Caracas,-66.9036063,10.4805937,Venezuela,Male,Harvard Medical School,"Boston, MA",-71.0588801,42.3600825,United States of America,02/08/2011,"Boston, MA",United States of America
1980,Medicine,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1-Mar,420,Individual,Jean Dausset,1916-10-19,Toulouse,1.444209,43.604652,France,Male,"Université de Paris, Laboratoire Immuno-Hématologie",Paris,2.3522219,48.856614,France,06/06/2009,"Palma, Majorca",Spain
1980,Medicine,The Nobel Prize in Physiology or Medicine 1980,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions""",1-Mar,421,Individual,George D. Snell,1903-12-19,"Bradford, MA",-71.0780044,42.768643,United States of America,Male,Jackson Laboratory,"Bar Harbor, ME",-68.2039123,44.3876119,United States of America,06/06/1996,"Bar Harbor, ME",United States of America
1980,Peace,The Nobel Peace Prize 1980,NA,1-Jan,541,Individual,Adolfo Pérez Esquivel,1931-11-26,Buenos Aires,-58.3815591,-34.6036844,Argentina,Male,NA,NA,NA,NA,NA,NA,NA,NA
1980,Physics,The Nobel Prize in Physics 1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",1-Feb,116,Individual,James Watson Cronin,1931-09-29,"Chicago, IL",-87.6297982,41.8781136,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,25/08/2016,"St. Paul, MN",United States of America
1980,Physics,The Nobel Prize in Physics 1980,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons""",1-Feb,117,Individual,Val Logsdon Fitch,1923-03-10,"Merriman, NE",-101.7007033,42.9197225,United States of America,Male,Princeton University,"Princeton, NJ",-74.6672226,40.3572976,United States of America,05/02/2015,"Princeton, NJ",United States of America
1981,Chemistry,The Nobel Prize in Chemistry 1981,"""for their theories, developed independently, concerning the course of chemical reactions""",1-Feb,257,Individual,Kenichi Fukui,1918-10-04,Nara,135.8048019,34.685109,Japan,Male,Kyoto University,Kyoto,135.7681489,35.011564,Japan,09/01/1998,Kyoto,Japan
1981,Chemistry,The Nobel Prize in Chemistry 1981,"""for their theories, developed independently, concerning the course of chemical reactions""",1-Feb,258,Individual,Roald Hoffmann,1937-07-18,Zloczov,24.901371,49.80941,Poland (Ukraine),Male,Cornell University,"Ithaca, NY",-76.5018807,42.4439614,United States of America,NA,NA,NA
1981,Economics,The Sveriges Riksbank Prize in Economic Sciences 1981,"""for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices""",1-Jan,695,Individual,James Tobin,1918-03-05,"Champaign, IL",-88.2433829,40.1164204,United States of America,Male,Yale University,"New Haven, CT",-72.9278835,41.308274,United States of America,11/03/2002,"New Haven, CT",United States of America
1981,Literature,The Nobel Prize in Literature 1981,"""for writings marked by a broad outlook, a wealth of ideas and artistic power""",1-Jan,658,Individual,Elias Canetti,1905-07-25,Ruse,25.9656554,43.8355713,Bulgaria,Male,NA,NA,NA,NA,NA,14/08/1994,Zurich,Switzerland
1981,Medicine,The Nobel Prize in Physiology or Medicine 1981,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",1-Feb,422,Individual,Roger W. Sperry,1913-08-20,"Hartford, CT",-72.6733723,41.7658043,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,17/04/1994,"Pasadena, CA",United States of America
1981,Medicine,The Nobel Prize in Physiology or Medicine 1981,"""for their discoveries concerning information processing in the visual system""",1-Apr,423,Individual,David H. Hubel,1926-02-27,"Windsor, ON",-83.0363633,42.3149367,Canada,Male,Harvard Medical School,"Boston, MA",-71.0588801,42.3600825,United States of America,22/09/2013,"Lincoln, MA",United States of America
1981,Medicine,The Nobel Prize in Physiology or Medicine 1981,"""for their discoveries concerning information processing in the visual system""",1-Apr,424,Individual,Torsten N. Wiesel,1924-06-03,Uppsala,17.6389267,59.8585638,Sweden,Male,Harvard Medical School,"Boston, MA",-71.0588801,42.3600825,United States of America,NA,NA,NA
1981,Peace,The Nobel Peace Prize 1981,NA,1-Jan,515,Organization,Office of the United Nations High Commissioner for Refugees (UNHCR),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,Physics,The Nobel Prize in Physics 1981,"""for their contribution to the development of laser spectroscopy""",1-Apr,118,Individual,Nicolaas Bloembergen,1920-03-11,Dordrecht,4.6900929,51.8132979,Netherlands,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1981,Physics,The Nobel Prize in Physics 1981,"""for their contribution to the development of laser spectroscopy""",1-Apr,119,Individual,Arthur Leonard Schawlow,1921-05-05,"Mount Verno, NY",-73.8370786,40.9125992,United States of America,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,28/04/1999,"Palo Alto, CA",United States of America
1981,Physics,The Nobel Prize in Physics 1981,"""for his contribution to the development of high-resolution electron spectroscopy""",1-Feb,120,Individual,Kai M. Siegbahn,1918-04-20,Lund,13.1910073,55.7046601,Sweden,Male,Uppsala University,Uppsala,17.6389267,59.8585638,Sweden,20/07/2007,_ngelholm,Sweden
1982,Chemistry,The Nobel Prize in Chemistry 1982,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes""",1-Jan,259,Individual,Aaron Klug,1926-08-11,Zelvas,24.8164675,53.1481284,Lithuania,Male,MRC Laboratory of Molecular Biology,Cambridge,0.1312729,52.1950788,United Kingdom,NA,NA,NA
1982,Economics,The Sveriges Riksbank Prize in Economic Sciences 1982,"""for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation""",1-Jan,696,Individual,George J. Stigler,1911-01-17,"Renton, WA",-122.2079218,47.4796927,United States of America,Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,01/12/1991,"Chicago, IL",United States of America
1982,Literature,The Nobel Prize in Literature 1982,"""for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts""",1-Jan,659,Individual,Gabriel García Márquez,1927-03-06,Aracataca,-74.186103,10.591925,Colombia,Male,NA,NA,NA,NA,NA,17/04/2014,Mexico City,Mexico
1982,Medicine,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",1-Mar,425,Individual,Sune K. Bergström,1916-01-10,Stockholm,18.0685808,59.3293235,Sweden,Male,Karolinska Institutet,Stockholm,18.0685808,59.3293235,Sweden,15/08/2004,Stockholm,Sweden
1982,Medicine,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",1-Mar,426,Individual,Bengt I. Samuelsson,1934-05-21,Halmstad,12.8577884,56.6743748,Sweden,Male,Karolinska Institutet,Stockholm,18.0685808,59.3293235,Sweden,NA,NA,NA
1982,Medicine,The Nobel Prize in Physiology or Medicine 1982,"""for their discoveries concerning prostaglandins and related biologically active substances""",1-Mar,427,Individual,John R. Vane,1927-03-29,Tardebigg,-2.0068986,52.3226928,United Kingdom,Male,The Wellcome Research Laboratories,Beckenham,-0.025813,51.40817,United Kingdom,19/11/2004,Farnborough,United Kingdom
1982,Peace,The Nobel Peace Prize 1982,NA,1-Feb,543,Individual,Alva Myrdal,1902-01-31,Uppsala,17.6389267,59.8585638,Sweden,Female,NA,NA,NA,NA,NA,01/02/1986,Stockholm,Sweden
1982,Peace,The Nobel Peace Prize 1982,NA,1-Feb,544,Individual,Alfonso García Robles,1911-03-20,Zamora,-5.7467879,41.5034712,Mexico,Male,NA,NA,NA,NA,NA,02/09/1991,Mexico City,Mexico
1982,Physics,The Nobel Prize in Physics 1982,"""for his theory for critical phenomena in connection with phase transitions""",1-Jan,121,Individual,Kenneth G. Wilson,1936-06-08,"Waltham, MA",-71.2356113,42.3764852,United States of America,Male,Cornell University,"Ithaca, NY",-76.5018807,42.4439614,United States of America,15/06/2013,"Saco, ME",United States of America
1983,Chemistry,The Nobel Prize in Chemistry 1983,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",1-Jan,260,Individual,Henry Taube,1915-11-30,Neudorf,8.2090818,47.1768919,Canada,Male,Stanford University,"Stanford, CA",-122.1660756,37.424106,United States of America,16/11/2005,"Stanford, CA",United States of America
1983,Economics,The Sveriges Riksbank Prize in Economic Sciences 1983,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",1-Jan,697,Individual,Gerard Debreu,1921-07-04,Calais,1.858686,50.95129,France,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,31/12/2004,Paris,France
1983,Literature,The Nobel Prize in Literature 1983,"""for his novels which, with the perspicuity of realistic narrative art and the diversity and universality of myth, illuminate the human condition in the world of today""",1-Jan,660,Individual,William Golding,1911-09-19,St. Columb Minor,-5.045908,50.417808,United Kingdom,Male,NA,NA,NA,NA,NA,19/06/1993,Perranarworthal,United Kingdom
1983,Medicine,The Nobel Prize in Physiology or Medicine 1983,"""for her discovery of mobile genetic elements""",1-Jan,428,Individual,Barbara McClintock,1902-06-16,"Hartford, CT",-72.6733723,41.7658043,United States of America,Female,Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",-73.456788,40.8714873,United States of America,02/09/1992,"Huntington, NY",United States of America
1983,Peace,The Nobel Peace Prize 1983,NA,1-Jan,545,Individual,Lech Walesa,1943-09-29,Popowo,15.5133564,52.5325604,Poland,Male,NA,NA,NA,NA,NA,NA,NA,NA
1983,Physics,The Nobel Prize in Physics 1983,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",1-Feb,122,Individual,Subramanyan Chandrasekhar,1910-10-19,Lahore,74.3587473,31.5203696,India (Pakistan),Male,University of Chicago,"Chicago, IL",-87.6297982,41.8781136,United States of America,21/08/1995,"Chicago, IL",United States of America
1983,Physics,The Nobel Prize in Physics 1983,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",1-Feb,123,Individual,William Alfred Fowler,1911-08-09,"Pittsburgh, PA",-79.9958864,40.4406248,United States of America,Male,California Institute of Technology (Caltech),"Pasadena, CA",-118.1445155,34.1477849,United States of America,14/03/1995,"Pasadena, CA",United States of America
1984,Chemistry,The Nobel Prize in Chemistry 1984,"""for his development of methodology for chemical synthesis on a solid matrix""",1-Jan,261,Individual,Robert Bruce Merrifield,1921-07-15,"Fort Worth, TX",-97.3307658,32.7554883,United States of America,Male,Rockefeller University,"New York, NY",-74.0059728,40.7127753,United States of America,14/05/2006,"Cresskill, NJ",United States of America
1984,Economics,The Sveriges Riksbank Prize in Economic Sciences 1984,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis""",1-Jan,698,Individual,Richard Stone,1913-08-30,London,-0.1275862,51.5072178,United Kingdom,Male,University of Cambridge,Cambridge,0.1312729,52.1950788,United Kingdom,06/12/1991,Cambridge,United Kingdom
1984,Literature,The Nobel Prize in Literature 1984,"""for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man""",1-Jan,661,Individual,Jaroslav Seifert,1901-09-23,Prague,14.4378005,50.0755381,Austria-Hungary (Czech Republic),Male,NA,NA,NA,NA,NA,10/01/1986,Prague,Czechoslovakia
1984,Medicine,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1-Mar,429,Individual,Niels K. Jerne,1911-12-23,London,-0.1275862,51.5072178,United Kingdom,Male,Basel Institute for Immunology,Basel,7.5885761,47.5595986,Switzerland,07/10/1994,Castillon-du-Gard,France
1984,Medicine,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1-Mar,430,Individual,Georges J.F. Köhler,1946-04-17,Munich,11.5819806,48.1351253,Germany,Male,Basel Institute for Immunology,Basel,7.5885761,47.5595986,Switzerland,01/03/1995,Freiburg im Breisgau,Germany
1984,Medicine,The Nobel Prize in Physiology or Medicine 1984,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",1-Mar,431,Individual,César Milstein,1927-10-08,Bahia Blanca,-62.2663478,-38.7183177,Argentina,Male,MRC Laboratory of Molecular Biology,Cambridge,0.1312729,52.1950788,United Kingdom,24/03/2002,Cambridge,United Kingdom
1984,Peace,The Nobel Peace Prize 1984,NA,1-Jan,546,Individual,Desmond Mpilo Tutu,1931-10-07,Klerksdorp,26.6317514,-26.8598225,South Africa,Male,NA,NA,NA,NA,NA,NA,NA,NA
1984,Physics,The Nobel Prize in Physics 1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",1-Feb,124,Individual,Carlo Rubbia,1934-03-31,Gorizia,13.6201754,45.9401812,Italy,Male,CERN,Geneva,6.1431577,46.2043907,Switzerland,NA,Geneva,Switzerland
1984,Physics,The Nobel Prize in Physics 1984,"""for their decisive contributions to the large project, which led to the discovery of the field particles W and Z, communicators of weak interaction""",1-Feb,125,Individual,Simon van der Meer,1925-11-24,the Hague,4.3006999,52.0704978,Netherlands,Male,CERN,Geneva,6.1431577,46.2043907,Switzerland,04/03/2011,Geneva,Switzerland
1985,Chemistry,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",1-Feb,262,Individual,Herbert A. Hauptman,1917-02-14,"New York, NY",-74.0059728,40.7127753,United States of America,Male,The Medical Foundation of Buffalo,"Buffalo, NY",-78.8783689,42.8864468,United States of America,23/10/2011,"Buffalo, NY",United States of America
1985,Chemistry,The Nobel Prize in Chemistry 1985,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures""",1-Feb,263,Individual,Jerome Karle,1918-06-18,"New York, NY",-74.0059728,40.7127753,United States of America,Male,US Naval Research Laboratory,"Washington, DC",-77.0368707,38.9071923,United States of America,06/06/2013,NA,NA
1985,Economics,The Sveriges Riksbank Prize in Economic Sciences 1985,"""for his pioneering analyses of saving and of financial markets""",1-Jan,699,Individual,Franco Modigliani,1918-06-18,Rome,12.4963655,41.9027835,Italy,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,25/09/2003,"Cambridge, MA",United States of America
1985,Literature,The Nobel Prize in Literature 1985,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition""",1-Jan,662,Individual,Claude Simon,1913-10-10,Tananarive (Antananarivo),47.5079055,-18.8791902,Madagascar,Male,NA,NA,NA,NA,NA,06/07/2005,Paris,France
1985,Medicine,The Nobel Prize in Physiology or Medicine 1985,"""for their discoveries concerning the regulation of cholesterol metabolism""",1-Feb,432,Individual,Michael S. Brown,1941-04-13,"New York, NY",-74.0059728,40.7127753,United States of America,Male,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",-96.7969879,32.7766642,United States of America,NA,NA,NA
1985,Medicine,The Nobel Prize in Physiology or Medicine 1985,"""for their discoveries concerning the regulation of cholesterol metabolism""",1-Feb,433,Individual,Joseph L. Goldstein,1940-04-18,"Sumter, SC",-80.3414693,33.9204354,United States of America,Male,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",-96.7969879,32.7766642,United States of America,NA,NA,NA
1985,Peace,The Nobel Peace Prize 1985,NA,1-Jan,547,Organization,International Physicians for the Prevention of Nuclear War,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,Physics,The Nobel Prize in Physics 1985,"""for the discovery of the quantized Hall effect""",1-Jan,126,Individual,Klaus von Klitzing,1943-06-28,Schroda,NA,NA,German-occupied Poland (Poland),Male,Max-Planck-Institut für Festkörperforschung,Stuttgart,9.1829321,48.7758459,Federal Republic of Germany,NA,NA,NA
1986,Chemistry,The Nobel Prize in Chemistry 1986,"""for their contributions concerning the dynamics of chemical elementary processes""",1-Mar,264,Individual,Dudley R. Herschbach,1932-06-18,"San José, CA",-121.8852525,37.33874,United States of America,Male,Harvard University,"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1986,Chemistry,The Nobel Prize in Chemistry 1986,"""for their contributions concerning the dynamics of chemical elementary processes""",1-Mar,265,Individual,Yuan T. Lee,1936-11-19,Hsinchu,120.9674798,24.8138287,Taiwan,Male,University of California,"Berkeley, CA",-122.273042,37.8715226,United States of America,NA,NA,NA
1986,Chemistry,The Nobel Prize in Chemistry 1986,"""for their contributions concerning the dynamics of chemical elementary processes""",1-Mar,266,Individual,John C. Polanyi,1929-01-23,Berlin,13.404954,52.5200066,Germany,Male,University of Toronto,Toronto,-79.3831843,43.653226,Canada,NA,NA,NA
1986,Economics,The Sveriges Riksbank Prize in Economic Sciences 1986,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",1-Jan,700,Individual,James M. Buchanan Jr.,1919-10-03,"Murfreesboro, TN",-86.39027,35.8456213,United States of America,Male,Center for Study of Public Choice,"Fairfax, VA",-77.3063733,38.8462236,United States of America,09/01/2013,"Blacksburg, VA",United States of America
1986,Literature,The Nobel Prize in Literature 1986,"""who in a wide cultural perspective and with poetic overtones fashions the drama of existence""",1-Jan,663,Individual,Wole Soyinka,1934-07-13,Abeokuta,3.3619356,7.147502,Nigeria,Male,NA,NA,NA,NA,NA,NA,NA,NA
1986,Medicine,The Nobel Prize in Physiology or Medicine 1986,"""for their discoveries of growth factors""",1-Feb,434,Individual,Stanley Cohen,1922-11-17,"Brooklyn, NY",-73.9441579,40.6781784,United States of America,Male,Vanderbilt University School of Medicine,"Nashville, TN",-86.7816016,36.1626638,United States of America,NA,NA,NA
1986,Medicine,The Nobel Prize in Physiology or Medicine 1986,"""for their discoveries of growth factors""",1-Feb,435,Individual,Rita Levi-Montalcini,1909-04-22,Turin,7.686864,45.0703393,Italy,Female,Institute of Cell Biology of the C.N.R.,Rome,12.4963655,41.9027835,Italy,30/12/2012,Rome,Italy
1986,Peace,The Nobel Peace Prize 1986,NA,1-Jan,548,Individual,Elie Wiesel,1928-09-30,Sighet,23.8976506,47.927707,Romania,Male,NA,NA,NA,NA,NA,02/07/2016,"New York, NY",United States of America
1986,Physics,The Nobel Prize in Physics 1986,"""for his fundamental work in electron optics, and for the design of the first electron microscope""",1-Feb,127,Individual,Ernst Ruska,1906-12-25,Heidelberg,8.6724335,49.3987524,Germany,Male,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,13.404954,52.5200066,Federal Republic of Germany,27/05/1988,West Berlin,Germany
1986,Physics,The Nobel Prize in Physics 1986,"""for their design of the scanning tunneling microscope""",1-Apr,128,Individual,Gerd Binnig,1947-07-20,Frankfurt-on-the-Main,8.6821267,50.1109221,West Germany (Germany),Male,IBM Zurich Research Laboratory,Rüschlikon,NA,NA,Switzerland,NA,NA,NA
1986,Physics,The Nobel Prize in Physics 1986,"""for their design of the scanning tunneling microscope""",1-Apr,129,Individual,Heinrich Rohrer,1933-06-06,Buchs,9.4708594,47.1655403,Switzerland,Male,IBM Zurich Research Laboratory,Rüschlikon,NA,NA,Switzerland,16/05/2013,Wollerau,Switzerland
1987,Chemistry,The Nobel Prize in Chemistry 1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1-Mar,267,Individual,Donald J. Cram,1919-04-22,"Chester, VT",-72.5951082,43.2628476,United States of America,Male,University of California,"Los Angeles, CA",-118.2436849,34.0522342,United States of America,17/06/2001,"Palm Desert, CA",United States of America
1987,Chemistry,The Nobel Prize in Chemistry 1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1-Mar,268,Individual,Jean-Marie Lehn,1939-09-30,Rosheim,7.470529,48.496665,France,Male,Université Louis Pasteur,Strasbourg,7.7521113,48.5734053,France,NA,NA,NA
1987,Chemistry,The Nobel Prize in Chemistry 1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1-Mar,268,Individual,Jean-Marie Lehn,1939-09-30,Rosheim,7.470529,48.496665,France,Male,Collège de France,Paris,2.3522219,48.856614,France,NA,NA,NA
1987,Chemistry,The Nobel Prize in Chemistry 1987,"""for their development and use of molecules with structure-specific interactions of high selectivity""",1-Mar,269,Individual,Charles J. Pedersen,1904-10-03,Pusan,129.0688702,35.2100142,Korea (South Korea),Male,Du Pont,"Wilmington, DE",-75.5483909,39.744655,United States of America,26/10/1989,"Salem, NJ",United States of America
1987,Economics,The Sveriges Riksbank Prize in Economic Sciences 1987,"""for his contributions to the theory of economic growth""",1-Jan,701,Individual,Robert M. Solow,1924-08-23,"Brooklyn, NY",-73.9441579,40.6781784,United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",-71.1097335,42.3736158,United States of America,NA,NA,NA
1987,Literature,The Nobel Prize in Literature 1987,"""for an all-embracing authorship, imbued with clarity of thought and poetic intensity""",1-Jan,664,Individual,Joseph Brodsky,1940-05-24,Leningrad (Saint Petersburg),30.3609097,59.9310584,Union of Soviet Socialist Republics (Russia),Male,NA,NA,NA,NA,NA,28/01/1996,"New York, NY",United States of America
